,index,tweet,injury_report
11189,2282,"The Giants lost 5-3. Other than the first half of the ninth inning, this was a pretty flat performance. They're 53-31.",0
11190,1240,what does one do if you’re in the window seat on a flight and drank too much coffee and really need to use the bathroom but the guy in the middle seat next to you is FAST ASLEEP,0
11191,8389,What a snag by Gurriel.,0
11192,8473,"The process is explained a bit here:  https://t.co/TLNJCL2lBu  The commissioner's office only has 2 spots it can give to position players, so the best route for someone like Schoop was to get voted in by players.",0
11193,6520,Anderson was already on 40-man roster. We're talking 40-man roster.,0
11194,229,"@peopip His surgery wasn't until Sept. 30, and it's a 12-to-15-month rehab timeline. He's not expected to pitch this season.",1
11195,3458,"Braves WIN!  Final: #Braves 4, Reds 0.  #ForTheA  https://t.co/WfXtFKcPim",0
11196,1075,"David Bell says Tejay Antone had a PRP injection earlier this week.  “After that, there’s a little bit of a period where you don’t do a whole lot. He’ll start ramping up here… He should be throwing here any day.""",0
11197,13343,"Yankees top amateur scout Damon Oppenheimer says the reports he's been hearing from players and opposing teams on 2019 first-rounder Anthony Volpe have been ""ultra impressive."" Volpe hit .302 with 12 HR and 49 RBI in 54 games at Low-A before just getting bumped to High-A.",0
11198,826,"Robert Stock and Nick Tropeano, two recent minor league acquisitions, are both options to start Wednesday for the Mets. It's their final open rotation slot before the All-Star break. Stock in particular is ""a strong option,"" per Luis Rojas.",0
11199,10410,"Former Cardinal Miller hit three homers here last night, by the by.",0
11200,2929,@amort9924_ Good to have ya back.,0
11201,11225,"Stream tonight’s game like never before with the YES App’s newest feature- The YES Edge. From starting lineups, player stats, interactive polls, fast facts and more, YES Edge takes watching #YankesOnYES to the next level.  Download now 👉  https://t.co/nTGKOAYIb1  https://t.co/m805CL5hU4",0
11202,11945,"Logan Gilbert is still pumping 97 mph, and he'll get a chance to pitch through the 7th inning for the first time of his young career.  He's at 84 pitches with seven strikeouts and just one hit allowed after six.",0
11203,1773,@BobBradley554 Bob! Thanks so much! I remember those days (and the 19th hole) fondly. Hope you’re doing well!,0
11204,14217,"I have seen it happen here and there in previous years, but it just feels like this season I have seen SO many instances of photos and videos of prospects being stolen and even watermarked without any kind of credit being given.",0
11205,14059,Next @700wlw Sports Talk Please give me..... 📍 1st half grade for #Reds  📍 2nd half most important player  LISTEN 👇 ⚾️  🤔  https://t.co/dNBZrsQdjl  https://t.co/OIxi4ZFGNM,0
11206,2424,Whenever we read a tweet about the Red Sox being hot:  https://t.co/9O1tMxGgkS,0
11207,8187,"MLB now has an ""Official Cryptocurrency Exchange"" brand, and that company's logo will appear on patches on umpire uniforms.  (Yes, MLB has explored whether to sell patches on player uniforms, as the NBA does.)",0
11208,2823,"John ""Jazz"" Hicks has homered yet again. That's two in two games started.",0
11209,9842,#Marlins lineup   — Adam Duvall is back — Donnie said he likes Miggy in the fifth spot behind the run producers because he knows it will be a quality at-bat  https://t.co/IiElfFeqpk,0
11210,12612,Posey goes on the IL when Webb is placed on the roster.,1
11211,14671, https://t.co/ZKKnekzipE,0
11212,15672,Here we go. #RingTheBell   📺: @NBCSPhilly // @TBSNetwork  📻: @SportsRadioWIP  📱:  https://t.co/HhDxScbmEV //  https://t.co/vgbMhIMsON  https://t.co/Mfb2z0GLPg,1
11213,8965,"@westontitus Yeah I get it, it's just, a fan shouldn't feel the responsibility for improving their team. It should not cost you your enjoyment for your team to be better.",0
11214,10430,Carlson make a desperate sliding attempt at a soft liner from Pederson that pops in and out of his glove. Bases clearing double. 3-0 Cubs in the first.,0
11215,71,It's an Independence Day back-page sweep for the Mets.  https://t.co/lnJ1SJAdqE,0
11216,6734,"Tyler O’Neill has been scratched, is still dealing with the same food-related allergy.",1
11217,11062,An All-Star deal for an All-Star player.,0
11218,14364,We are underway for game 3!  #LetsGoHens  https://t.co/EVugcjR5Dq,0
11219,12984,Thank you,0
11220,7756,"Báez absolutely smokes a one-hopper off the right-center field wall to drive home Bryant.  Cubs back in front, 2-1.",0
11221,5333,@mtmeyers @raford3 So you basically prove Robert’s theory - spoon ages 8 and under; fork for everyone else.,0
11222,9129,A couple All-Stars spotted at GABP. 🤩  https://t.co/8SzavHb8Sg,0
11223,9600,"#RedSox roster moves: - Kevin Plawecki (left hamstring) activated off the 10-day IL, Connor Wong optioned to Triple-A Worcester - Danny Santana (left quadriceps) to the 10-day IL, Michael Chavis recalled from the @WooSox",1
11224,2508,Raisel Iglesias is warming up for what would be his third consecutive appearance.,0
11225,15829,Dave Roberts said Joe Kelly was rusty in his first rehab outing for Rancho Cucamonga. He’s scheduled to pitch out of the bullpen today and be activated during the Padres series this week.,1
11226,15802,Joe Maddon said Max Stassi is currently undergoing some tests. Maddon said he’s better than he was last night. For tonight they just need him to be well enough to play defense if necessary. He was hit by a pitch last night. #Angels,1
11227,12728,D-back to back.  https://t.co/h73JE1jBmr,0
11228,15272,@iamdono73 Teams look for players (typically college seniors who don't have the leverage to just go back to school) who want to play pro ball who will sign underslot deals in the ~6-10 round range so they can put those savings towards expensive players they sign earlier in the class.,0
11229,9735,"“I went there almost like hoping they'd walk Jose. I was like, 'Please, walk him. Give me this shot. I want it.'”  On Roberto Perez and Franmil Reyes getting up off the mat to deliver the counterpunch CLE needed to stop the slide.   https://t.co/1coUhFlhrQ",0
11230,1619,I guess you guys are happy to be on the road even if it means being with @AdamMcCalvy. The price you have to pay.,0
11231,12599,@ssc627 time is an illusion,0
11232,9731,Some extra-curriculars after the final out between DJ LeMahieu and Kendall Graveman. Bad blood?,0
11233,2299,"Giants back home vs. Cardinals: Slater CF, Estrada LF, Flores 3B, Ruf 1B, Solano 2B, Crawford SS, Davis RF, Casali C, Gausman RHP",0
11234,7444,Chron correspondent with the latest,0
11235,9740,"Zach Plesac's night is done. His final line: 4 innings, 3 ER on 5 hits, no walks, four strikeouts. 55 pitches.",0
11236,10499,"Five solid innings in the books for Spenser Watkins in his first MLB start. He has a lead thanks to Pedro Severino's 2-run homer.  Orioles, 2. Blue Jays, 1. Mid-5.",0
11237,13331,Red Wings Hall of Famer Sergei Fedorov has a new job: he's a head coach in the KHL  https://t.co/w3tr048F7J,0
11238,337,@NedRakanovic Sorry. They’re kind of historic.,0
11239,6301,@DuranSports beautiful,0
11240,15066,"‘Stranger Things’ and #BlackWidow star David Harbour hated the Byers’ family dog, Chester, on the sci-fi Netflix show so much that he asked for the dog to be killed off in the next season. #THRNews  https://t.co/trAGLmuBKQ",0
11241,483,No hard feelings ❤️  https://t.co/niZbtC7jeT,0
11242,5374,"""With everything that’s happened this season, I think his mindset is: if he’s going to pitch, he’s going to pitch here.”  Jacob deGrom on his schedule, this Sunday, the All-Star Game and more:   https://t.co/00Ur0BO0Ss",0
11243,14999,Sixth hole appreciation post 😍 #TheOpen  https://t.co/b9uTPRZ4e1,0
11244,6645,Fun fact: Zach Pop was 4 years old when Albert Pujols made his MLB debut.  Pujols just hit a leadoff single against Pop in the eighth.  #Marlins,0
11245,15184,Another run!  High five!  Gage Workman singles in Meadows and it’s quickly 2-0 Whitecaps!  https://t.co/hEWq3L6Tlt,0
11246,4558,@Darktraveler1 @TractWalton I don't think the bullpen was blameless. Still gave up four earned runs.,0
11247,5941,Jake Fraley home run tally for 2021: 6 on the road 1 at home,0
11248,9268,@Msbeervendor @seattletimes Did you read the story?,0
11249,4434,Hold onto your butts.,0
11250,11623,"@Jared_Tims Wow, that’s a steal imo. Would be a huge get for the Angels.",0
11251,9085,Double whammy.  https://t.co/ovSM0Hgl6a,0
11252,14721,@thirdfalcon1 @BTRowland Looks like we found Stephen A’s burner,0
11253,6138,I think we're all getting loopy out here in San Diego. @JessicaCamerato asked Dave Martinez if he now considered himself the leadoff batter whisperer and Davey proceeded to laugh through his next three answers.,0
11254,3508,"@tim_altig Reply to the tweet with the Devers bobble with a screenshot of a $5 donation to the Jimmy Fund please, thanks",0
11255,12250,@uhohrexy That hurts  (but also yes),0
11256,6390,Cubs sign old pal Robinson Chirinos as free agent to back up Contreras. He’s active for tonight’s game. Gushue heads back to Iowa.,0
11257,2777,"That wild and wildly entertaining pitching debut by #Rays Phillips on Friday vs. #BlueJays? Here’s the inside story of what he was doing, and why:   https://t.co/dNs0zK80Bg",0
11258,7504,Seriously?????? wth MLB,0
11259,15640,We have reinstated RHP James Kaprielian from the 10-day IL and optioned RHP Daulton Jefferies to AAA Las Vegas.  https://t.co/dObCS0OTQn,1
11260,4280,@NotMrTibbs Has always had great stuff. Nats just couldn't afford to wait for him to figure it out there. Glad to see him enjoying some success now!,0
11261,11668,Two-sport athlete Colson Montgomery has picked baseball over basketball. But does he project better as a shortstop or third baseman?   ➡️ Strengths and weaknesses ➡️ Pro comp ➡️ Draft projection ➡️ ...and more!  https://t.co/t2omQML1U7,0
11262,11703,RECAP: Morton twirls 7 scoreless innings in win over Marlins.  #ForTheA:  https://t.co/00wLw0YytL  https://t.co/5sDFGRCy18,0
11263,5030,A legendary catch.  #ChangetheGame x @BudSelect  https://t.co/kLWcLyZOQs,0
11264,803,"""Where we are now is where we want to be at the end of 162.""  Pete Alonso on the state of the Mets, halfway through the season:  https://t.co/8dVZ7lpBnr",0
11265,3232,@trappednoodles pls let us breathe,0
11266,10029,"Minter got out of jam with a dribbler of a ground ball just in front of the plate, tagged the runner coming home.",0
11267,12277,@jeannathomas Nooooooooo,0
11268,10584,@Colombian_Mets @timbhealey @AnthonyDiComo Lol,0
11269,8501,Game 1 lineup for Tigers...  https://t.co/LhdZxXBxye,0
11270,3752,Like a painting!,0
11271,2499,"Angels prospect Brandon Marsh (shoulder) began a rehab assignment in Arizona on Saturday, per the team.",1
11272,1821,Keith has some good Red Sox notes in here,0
11273,3654,@serious_jammage You can't answer after!,0
11274,14899,"""We can do better. We can do better, man,"" White Sox shortstop Tim Anderson said. ""We need the players' input next time."" MLB's All-Star uniforms worn Tuesday night didn't draw All-Star reviews. What did you think?  https://t.co/nLtMJok0WJ  https://t.co/sAQb8YK0s1",0
11275,8564,"More from #Cubs' Hoyer:  ""We went through a 12-gamer in 2012 on a 101-loss team. And going through a losing streak like that with this much talent was certainly not something we anticipated and obviously disappointed.""",0
11276,8667,Vladimir Guerrero Jr. did it again on a night where the #BlueJays looked like they're supposed to against the Orioles:   https://t.co/FylGkObGrb,0
11277,7835,SOX WIN!  https://t.co/wcIDMeNo15,0
11278,6879,Sammy Long to the IL with a mild low back strain. Tromp is up.,1
11279,11921,Dylan Moore just made a remarkable sliding on a one-hopper from a 107.4 mph ball off the bat of Shohei Ohtani to end the top of the 7th inning.   Even Ohtani gave Moore a gesture of approval after.,0
11280,10745,"Davey Martinez says this wasn't a planned IL stint for Joe Ross. He felt sore after his last bullpen session. Saw a doctor yesterday, diagnosed only inflammation, not concerned it's anything more. They're hopeful he only misses the 10 days (with All-Star break included).",1
11281,14608,"From the Cincinnati Reds, Nick Castellanos!  Also from the Cincinnati Reds, Jesse Winker!  https://t.co/LbnsG9qJ7M",0
11282,10598,"RIP Terry Donahue, the UCLA legend and ultimate gutty little Bruin @latimessports",0
11283,12426,"Here was that strikeout from Alex Cobb, which ended the inning and stranded a leadoff double  https://t.co/S5q1beoeyJ",0
11284,3839,"Here's what #Tigers manager AJ Hinch said about pitching coach Chris Fetter yesterday:  ""He has a balance of communication skills, content and competitiveness that, quite honestly, will move him up in major league pitching coach rankings as being one of the best in the game.""",0
11285,4793,Grand slam for McCutchen and the Cubs are down 4-0 after the first 4 batters of the game.,0
11286,14369,Which hat is the ball under?!   Drop your guesses ⬇️  Presented by @OakGrove_Gaming  https://t.co/q1kJso0Dbh,0
11287,3075,Tim Anderson goes against the grain and drives in a run without knocking a ball over the wall. Bold choice. It's 11-1 after his RBI single as part of a to-this-point six-run fifth inning.,0
11288,4518,"Pitching prospect of the #Rays Joe Ryan says Shane Baz have not only been teammates, but roommates too, which means a great deal to be going to the Olympics together.",0
11289,13101,"Nah, split those fuckers off",0
11290,15041,Giannis with the HUGE block! 😱  (🎥: @NBA)  https://t.co/HSofbLulNe,0
11291,9525,"George Springer is receiving ""a night off after back-to-back games in the outfield"" but will be available off the bench, per Blue Jays manager Charlie Montoyo.  ""George is 100 per cent healthy,"" Montoyo said. ""The difference is he’s not 100 per cent built up.""",0
