,index,clean,injury_report
8479,11566,Cora said Chris Sale throw two innings live BP Fort Myers Saturday If health checks Sunday could begin rehab assignment next week RedSox,1
8480,6708,It looks like I started PTO right time See Sunday draft day,0
8481,6559,If stands would biggest comeback season Astros trailed As lead Coming today biggest come back three runs,0
8482,10569,ICYMI US health officials say vaccinated teachers students need wear masks inside school buildings The CDC announced new guidelines Friday httpstcoNQKMpjB,0
8483,11004,Padres Nationals Letting Erick Fedde face tough order third time first start back IL complex choice wound backfiring Unpacked httpstcopzXhFMXJ,1
8484,8042,AddictReds gon na take wild guess say might little far,0
8485,5521,The Royals beat Twins Lets go Royals chant deafening Salvy Hanser Alberto hit homers Whit Santana two hits The bullpen lockdown Lovelady got W I hope never hear damn cannon ever The record,0
8486,9897,Matt Carpenter noted Giantskiller snagged hot liner play entering defensive replacement end seventh ripped oppositefield double lead eighth,0
8487,3956,atdmlb sad thanks asking,0
8488,9769,Logan Gilbert gets standing ovation leaves mound following third seventh inning He tossed seven shutout innings Yankees allowing one hit careerhigh eight strikeouts walks Not bad outing rookie,0
8489,2832,sternfan They look hard Click teams see complex leagues bottom page,0
8490,12307,Sundays PD action httpstcocBUwEIxr Top Performers Tyler Freeman Thomas Ponticelli Nate Ocker Mason Hickman Brayan Rochhio Daritzon Feliz Moves INF Ike Freeman AZ Lynchburg Place INF Will Bartlett IL Lynchburg L hamstring strain System wide day,1
8491,5212,Joe Maddon said Kevin Cash managing AL team ASG told would Shohei Ohtani play ways AllStar Game They figuring exactly work pitch many ABs take,0
8492,1082,jasonyork You tarnished Bookman name forever,0
8493,4406,Manny Machado visits forest center field second straight game giving Padres lead first inning second straight game,0
8494,3155,More Cubs Hoyer We went gamer loss team And going losing streak like much talent certainly something anticipated obviously disappointed,0
8495,4124,The pick With pick No White Sox select SS Colson Montgomery Southridge Ind HS Welcome South Side Colson ChangetheGame httpstcooSlFueKxaN,0
8496,12509,Yankees activate Zack Britton hamstring IL httpstcoWoAktjVi,1
8497,5250,JBDstarwars ChicagoBears Leno yr left deal,0
8498,9749,MLB debut Score gamewinning run stustuuu RattleOn httpstcoxUqqadNYS,0
8499,4809,EthanHullihen Yes You redeem httpstcocwEnLFPNR,0
8500,5403,Connor Wong hit lead double Taylor Ward make best read right later scored JD Martinez RBI single Red Sox back within one Angels T,0
8501,10132,Braves Charlie Morton Max Fried Drew Smyly listed starters weekend series Tampa Bay Rays httpstcosFIDDYSHb,0
8502,2436,Another errant throw time Lowe prevents double play Cleveland may ballclub keep giving extra outs keep scoring runs Rays Indians T,0
8503,6149,Chris Bassitt I obviously created expectations one better pitchers league I want live expectations Athletics httpstcoASrSDTb,0
8504,7636,Six away httpstcoKOYygQoF,0
8505,8723,CravenRave jonbecker DannyFunaro KenRosenthal,0
8506,2730,row Fenway httpstcoBKJSXN,0
8507,11978,The Rays Ryan Thompson often comes clean inning With Thompson IL Pete Fairbanks big K Semien end th maintain lead,1
8508,4339,Backtoback winner Only pierogi wins AllStar Break TakeThat Boom httpstcocmUHjbaQMk,0
8509,5705,Worth repeating unvaccinated people NFL x likely test positive vaccinated,0
8510,3234,Thats No Marcus Semien plenty time take run career high BlueJays,0
8511,3446,I guess guys happy road even means AdamMcCalvy The price pay,0
8512,4610,This explains Terry quietly released Seahawks yesterday,0
8513,3881,A new exciting chapter dallasmavs history begins Jason Kidd Nico Harrison MFFL Story httpstcouBTQDKx httpstcoUbAHPbncfg,0
8514,238,JLEWFifty Apparently I need go Vandy spell kid name right You smartest analyst I know Excluding Monty,0
8515,12169,Brian Ebel checking Mountcastles left hand arm,1
8516,1469,Tyler Stephenson started lefties season Coincidentally Wade Miley pitched righthanded starters tonight So Tucker Barnhart caught Miley A lot Tonight Barnhart make rare start lefty pitcher Miley pitching,0
8517,7902,BasementSports I predicted,0
8518,2806,The Angels lead inning Stassi grounding double play ended threat,0
8519,1055,Interesting SFGiants draft note The sensational BP thrower Pete Alonso Mondays home run derby yearold Dave Jauss Jauss son DJ Jauss area scout led charge make Donovan McIntyre Giants th round draft pick today,0
8520,1882,pitchers rake slam diego daniel camarena,0
8521,9293,Marlins lineup Saturday Miguel Rojas leading Jazz moved Jesus Sanchez gets day httpstcoLZagtNRBU,0
8522,7027,Don skip today Into The Fountains A bushel Royals content Keller Dozier Soler Trade deadline A real trade And Subscribe miss And I use many future httpstcohKoaJcIc,0
8523,8117,Randal Grichuk homered means officially OriolesBlue Jays game Orioles,0
8524,2959,Begging people remember point vaccine avoid severe disease available vaccines effective preventing,0
8525,1536,Rays McHugh nohitter I whole lot opinions I probably leave one Bumgarner talk But celebrated like really matters us good time httpstcoLpgLzpcxf,0
8526,8893,When everyone healthy I would go lineup Brantley L Altuve Bregman Alvarez L Correa Gurriel Tucker L Make teams pay tax bringing lefthanded relievers,0
8527,7590,acbebca httpstcoXxiVGYf,0
8528,13204,The latest Justin Jefferson injury httpstcoeyekYRTuXG,1
8529,5697,I got story Taylor Hearn dropping shortly Heres little nugget Hearns BB season April June Since Rangers StraightUpTX,0
8530,9704,Jim Carrey Jessica Biel Lisa Bonet Tiffany Haddish Toni Braxton Selma Blair Alicia Silverstone Are small sampling celebrities come vaccines httpstcoXsoZJAFGl,0
8531,547,Cutch crushed Were back ballgame RingTheBell httpstcoXwPEMFh,0
8532,9385,I surfing day shark came interacted shit leg,0
8533,11005,Kyle Finnegan first appearance since returning left hamstring strain,1
8534,2821,Matt Olson selected Oakland As AllStar reserve httpstcolmLliAkdN,0
8535,9316,The USMNT ended Canada team record eightgame winning streak httpstcozgDhEjMn,0
8536,3011,MNTwinsZealot TwinsWild GraigKreindler Calvary Cemetery Not exactly sure medical career You could peruse SABR bio httpstcoJRVPoeXcW,0
8537,11813,Mike Tauchman mild knee contusion possibly sprain Hes scheduled undergo MRI tomorrow,1
8538,3558,Truck crashes Georgia bridge shifting feet I closed Macon Savannah httpstcoVPDLSpDI httpstcoGvzvKnpLL,0
8539,10496,ICYMI eyeopening stats within,0
8540,14161,davidja madteam I also remembered Nido IL Assuming comes back soon taking place one guys,1
8541,1584,MiKeMeUpP Donald Parham Anthony Firkser,0
8542,11152,Diamondbacks starter Zac Gallen says gradeone strain hamstring categorized mild He pain currently Whether need injuredlist stint air,1
8543,10123,Its take A take opinion It fact I get paid win lose But mean I care covering team best I mean I love job And shortage outlets want something less objective,0
8544,407,The Mike Harkey Mariners owner George Argyros demanded FO draft No overall FO pretended get message took Ken Griffey Jr instead Cubs got No TheMoreYouKnow,0
8545,9289,SupersSports Chips ahoy,0
8546,14162,The COVID problems Red Sox going away Xander Bogaerts leave Tuesday game Rays testing positive httpstcoHmShiRIfN,1
8547,12160,walkoff TheFeenMachine Loaisiga covid IL,1
8548,1152,And Mountcastle takes Zack Greinke opposite field A goahead two run shot scores Cedric Mullins two hits two steals today Orioles Astros Mid,0
8549,5268,jboegle Just missed first time thanks catching,0
8550,7290,If first half mea culpas I get one picking Yermin Mercedes Craig Kimbrel WaddleandSilvy asked April one likely continue hot start Boy dumb,0
8551,5994,Well tarp field three minutes Baseball return soon,0
8552,2764,Stats sneak paying attention Josh Bell batting average Ryan Zimmerman higher OPS,0
8553,9473,JASON KIPNIS SOLO SHOT Stripers Knights httpstcozptErPXU,0
8554,2788,mikemayer httpstcoVDjW,0
8555,11445,Sounds like infielder Jacob Wilson called TripleA Chad Pinder hamstring headed IL,1
8556,6321,GaulPeorge tbone percent true,0
8557,12417,The Yankees say three players tested positive COVID possibly three others depending results rapid testing,1
8558,3911,Sportsking love move hopefully still controls roster moves,0
8559,2422,The last time Pirates allowed runs inning came July Cincinnati The runs came Alex McRae Montana DuRapau two Pirates legends doubleuppercase last names,0
8560,2029,TheBaseballGirl Ya could go ways sure,0
8561,3572,Nathan Eovaldi lifted IP Fanned tying singlegame career high accomplished three times twice Red Sox Walked one KBB season,0
8562,10277,Got pitcher injuries Maybe baseball apparatus could help William C Blades patented device designed prevent arm woes httpstcolUbOLKTQ httpstcoqNxfdb,0
8563,1700,John Nogowskis tworun double Marcus Stroman put Pirates top lead fourth Dominic Smith misplayed ball left corner imo Pittsburgh going two runs either way Stroman faced six batters fourth His pitch count,0
8564,9569,Evidently chance skies open game time But rain expected last long How goes Midwest Cincinnati get much rain minute burst June San Diego gets winter field ready play minutes later,0
8565,13045,theREALheaphy michaelgbaron pitching taken step back SP ERA RP ERA July though injuries neverending especially rotation couple highscoring games I prioritize SPRP deadline,1
8566,3348,I reporting writing radio ratings since I recall ever seeing share high one show got spring Researching story soon,0
8567,9985,Tony Kemp Leading GW sac fly I think point probably worst game I played big leagues,0
8568,7954,I much enjoyed defense teams put display far series,0
8569,9315,Marco Gonzales surrendered first hit run game first batter David Fletcher hits foot shot fastball top zone Thats Fletchers first homer year,0
8570,7213,Tommy Edman season lefthanded plate appearances HR OPS Tommy Edman season righthanded entering today plate appearances HR OPS Now add tworun homer every single one numbers rise,0
8571,3220,I wondering place called Mamas Corona survived pandemic begin,0
8572,5494,Damn BWDBWDBWD really really good httpstcolSYhKSWt,0
8573,4896,Come man went twoweek stretch Pirates Rangers Phillies DBacks last month,0
8574,13327,Cubs recall OF Greg Deichmann TripleA It MLB debut Place Jason Heyward day IL left index finger inflammation,1
8575,3107,Fit pics hit different Letigreglobal httpstcoIKhsiWz,0
8576,11968,Astros announce Michael Brantley Ryan Pressly participate AllStar Game Per Astros Brantley use break rest injury right side soreness Pressly chosen remain home wife expecting first child,1
8577,1586,There legit Spanish Flu truther She saying masks flu caused deaths,0
8578,6270,Our new lefty threw four straight nohitters spring TogetherRoyal httpstcojMxbwZRnPy,0
8579,1527,Luis Rojas Edwin Diazs threeK pitch save This best outing I seen Met three years,0
8580,2033,Woke storm My first thought Thank goodness loanDepot park roof ICYMI another strong longrelief outing Acuña HBP lack offense Marlins httpstcozQbLhsLDQ,0
8581,2412,NoahHiles When see someone using advanced metrics stories prospects httpstcojjNTXQaeNI,0
8582,4042,Brandon Crawford expected named NL AllStar third time,0
8583,4895,ghoti brianslosh Calling someones blatant racism including video exemplify said racism disagreeing sports take including video exemplify take Maybe SAS attempting latter fine racism fine,0
8584,12220,Red Sox place RHP Matt Andriese day IL right hamstring tightness RHP Austin Brice recalled Worcester,1
8585,8161,Cincy Sonny Gray Confirmed superstitious wardrobe change httpstcoRiHtVOqc httpstconYWrzWlIaK,0
8586,1088,pm PT vs Red Sox FOX Bloomberg AM KIQI AM httpstcoMHaCde httpstcossslrFGn Starting pitcher Irvin RiseAndGrind x Chevron httpstcobSRUtSQlqS,0
8587,10725,Arroyo two IL stints season I play game hard I always trying make plays Its freak stuff RedSox,1
8588,9506,Germán Márquez firsttime AllStar How went shy rookie veteran wants lead conversation We feel like proud Papas httpstcoFEAoJGQXT via csgazette,0
8589,3009,Tyler Mahle strands bases loaded first swing miss strikeout Jason Heyward The Cubs MLB worst batting average last games They still rank last runs stretch,0
8590,4591,High heat httpstcodJUJKlbHK,0
8591,7784,MikeDPersak You lucky get rainout rain delay doubleheader weekend It like hitting trifecta,0
8592,9509,Janson Junk From Under The Radar To The Top Of The Leaderboards httpstcoEUSrgemo,0
8593,4669,BallNineTweet AMBSKernan BP,0
8594,11664,Luke Voit OK getting rest per Aaron Boone Miguel Andujar dealing wrist strain still unsure availability weekend Houston Zack Britton throw live expected activated Thursday AllStar break,1
8595,1683,I read tweet least three times make sure I comprehending correctly Wow,0
8596,14210,Cubs Ross Hoyer test positive COVID feel fine httpstcoNjDEQhKZ,1
8597,2377,Despite jawdropping ending todays game good road trip Yankees lot good stuff build second half Once um get th inning,0
8598,10779,Marwin Gonzalez left right hamstring tightness,1
8599,817,Chapman booed mound Mets something cooking seventh Runners first second pinchhitter Kevin Pillar case heard tends welcome clutch spots,0
8600,717,ReviewngTheBrew Here go,0
8601,14186,Red Sox Giants grapple positive coronavirus tests stretch run looms httpstconNmwfkgc,1
8602,3519,Yalla,0
8603,6347,Just familiar mean gets old AllStarGame TogetherRoyal httpstcosACHYxbPtV,0
8604,11550,Anthony Castros real close activated IL per Blue Jays pitching coach Pete Walker Could day Walker adds Thomas Hatch feeling great continues building workload Hatch got IP last outing scheduled start Buffalo tonight,1
