,injury_report,tweet
1857,0,"Alex Cora mentioned Garrett Richards might start throwing his sinker more, a pitch he'd only thrown 8 percent of the time last year, but 18 percent in 2019.  Entering tonight, he'd only thrown six sinkers this season. He's thrown five so far tonight  https://t.co/XUN9LenMeN"
1858,0,A crisp 92 degrees at 7:10 p.m. for first pitch.
1859,0,Sheesh
1860,0,"Looks like Verdugo is out today and Devers, Martinez and Bogaerts are shifted up a spot   Red Sox vs Royals: Hernández CF, Devers 3B, Martinez DH, Bogaerts SS, Renfroe RF, Vázquez C, Dalbec 1B, González LF, Chavis 2B, Richards P"
1861,0,"The Red Sox swept the Yankees for the second consecutive series this season, something they haven't done since 2011.   And Eduardo Rodriguez might be hitting his stride at just the right time.  https://t.co/anGeyysJue"
1862,0,"Cora: ""All around, probably the best series we played all season."""
1863,0,"The Red Sox sweep the Yankees for the second time this season. Rodriguez picks up the win, his first since May 7 in Baltimore."
1864,0,This is all true.
1865,1,You likely know the Red Sox picked up Garrett Whitlock in the Rule 5 draft from the Yankees and that he's been terrific this year.  But maybe you don't know about his grueling TJ rehab or that he was nearing a return to the Yankees when the pandemic hit  https://t.co/gVPrifvJI2
1866,0,"From the Benintendi deal. Gambrell had a rough start his last time out allowing five runs in two innings, but seems like today was quite a bounceback."
1867,0,"Darwinzon Hernandez coming in for Rodriguez.   Rodriguez's final line: 6 IP, 5 H, 2 R, 2 ER, 0 BB, 8 K. 96 pitches, 52 strikes, 11 swing/miss"
1868,0,"Through four scoreless innings today, Rodriguez has allowed three hits, no walks and struck out five. 68 pitches, 41 strikes, seven swings and misses. His average fastball velo is tick faster today 93.3 mph than his season average of 92.5 mph."
1869,0,He was also (unsurprisingly) very excited about the Red Sox first inning off Cole.
1870,0,vs Hernandez no less
1871,0,"Kiké Hernandez, back in the leadoff spo, hits a first-pitch homer off Cole. 1-0 Red Sox."
1872,0,"Strong 1-2-3 first inning for Rodriguez with 13 pitches, seven strikes, getting Voit looking on a cutter on the outside edge."
1873,1,"Sale will throw another live BP on Wednesday.   Cora: ""You start thinking ahead of when he's going to contribute."""
1874,0,"Kiké Hernandez back at leadoff today.   Red Sox vs Yankees: Hernández CF, Verdugo LF, Martinez DH, Bogaerts SS, Devers 3B, Renfroe RF, Vázquez C, Gonzalez 2B, Santana 1B, Rodriguez P"
1875,0,Looks like Connor Wong is making his first big league start behind the plate today. Wrote a bit about him the other day  https://t.co/eYx9Rf6bv0
1876,0,"If you want to read more about Patrick Downes and Jessica Kensky and their relationship with the Pedroias, here you go:  https://t.co/43CCJjXEOl"
1877,1,The Red Sox are placing Christian Arroyo on the 10-day injured list (retroactive to June 21) with a right knee contusion and have recalled Michael Chavis.
1878,0,Keith has some good Red Sox notes in here
1879,0,"“Going through a little transition period right now. Changing some grips on some of my pitches, learning new pitches, trying to figure this whole thing out.""  Garrett Richards admits in the wake of MLB's substance crackdown he's finding a new way to pitch  https://t.co/XUN9Le6bnf"
1880,0,@RyanRufe @FantasyRath @Scotty_Ballgame @WooSox I think in that same mailbag I also wondered if they do want him to go to the Olympics to be around Scioscia and some of those veteran players more to help with his maturity and development
1881,0,"“He’s got to commit to making some changes, that’s the best way I can put it. It is difficult. He’s not the only one going through this.”   Pitching coach Dave Bush on Garrett Richards’ struggles and the plan to get him back on track  https://t.co/XUN9Le6bnf"
1882,0,"Pitching coach Dave Bush: ""We’re not talking about an overhaul here. I think it’s just an adjustment to the different circumstances right now. It’s not like we’re asking him to throw side arm or throw a completely different mix of pitches, it’s just making small adjustments."""
1883,0,"Richards: ""Going through a little transition period right now. Changing some grips on some of my pitches, learning new pitches, just trying to figure this whole thing out. Still determined to get it figured out. Just on the fly having to kind of figure out how to get through it."""
1884,0,"Cora said the umpires noticed Castillo's hat was discolored, didn't necessarily have sticky substance on it, so that's why they removed it. But there are still some questions"
1885,0,Cora says he's well aware of the optics of how it might look if he asks umpires for an extra (or perhaps unnecessary) check of sticky stuff on an opposing pitcher because of his own suspension last year.
1886,0,"Cora had hoped Arroyo would be back at leadoff today.  Red Sox at Rays: Santana CF, Verdugo LF, Martinez DH, Bogaerts SS, Devers 3B, Renfroe RF, Vázquez C, Hernández 2B, Dalbec 1B, Richards P"
1887,0,@ELMcCaffrey @IanDon Nooo 😭😭
1888,0,"On a night when the Rays’ debuted Wander Franco, a Red Sox prospect helped Boston to victory.   And no, it’s not Jarren Duran just yet  https://t.co/eYx9Rf6bv0"
1889,0,The Rays have lost six in a row entering today and Philips not running there and forgetting a runner was behind him is absolutely brutal for them
1890,0,Pete Fairbanks was so excited about that 10th inning strike-em-out-throw em-out double play to end the inning he ran over to the umpires smiling for his sticky stuff check-up. (He appears to be in the minority though.)
1891,0,@Itspatrick88 Gotta hit some HR in trades this month. Would help a lot
1892,0,Discussing the Cubs collapse coming up at 11 CT on ESPN 1000.
1893,0,@JeffHan45664069 yup
1894,0,"The Cubs have lost 10 in a row, second most consecutive losses in a season this century.   They've scored first in the last 5 games. First time they've done that and lost 5 consecutive games since 1998."
1895,0,Per @ESPNStatsInfo: Eric Sogard's 5 appearances as a pitcher this season are already the most in a CAREER by a Cubs position player over the last 100 seasons.
1896,0,And now Salt enters to pour some into the wound.
1897,0,"Wow, infielder Eric Sogard with his 5th appearance of the season for the Cubs, 3rd during what is about to be a 10 game losing streak. That's not a good thing."
1898,0,Cubs sign catcher Robinson Chirinos to a one-year deal. He’s active tonight.
1899,0,"Cubs 10 game road trip: Throw a no-hitter then lose the next 9, the final three in Cincinnati each by a run."
1900,0,"The 1908 Brooklyn Superbas lost 9 games, the 1880 Buffalo Bisons lost 11 games and the 1925 Brooklyn Dodgers lost 12 games."
1901,0,"The Cubs are just the 3rd team in the Live Ball era (Since 1920) to go 20 consecutive games with 8 or fewer hits (had 7 today).  1972 Mets went 20. Only the 1968 Yankees had a longer streak, 22 games."
1902,0,@theRfreeman I'm sure they will win some in July. Ive been saying that but its CLEAR they aren't a WS team and that should be Hoyer's only calculus. Period
1903,0,"After just 9 hits (.114) in all of June, Kris Bryant has 3 already in July and a HR. If he gets hot, it could get interesting come later in the month. It is what it is"
1904,0,"Anthony Rizzo: ""From now until the trade deadline, you guys are going to ask questions every single day, rightfully so, because there will be rumors flying and stories written but  I think its on all of us in the clubhouse to stay connected, stay together and take it day by day."""
1905,0,"Down 7 in first, Brewers beat Cubs 15-7 to sweep  https://t.co/rXeRbYF1PD"
1906,0,"Now that's 7-6, I'll just put this here: Since 1900, the Cubs are 15-0 when scoring 7+ runs in the top of the 1st inning."
1907,0,What a disaster of a start for Jake Arrieta. It's now 7-5 Brewers in the 2nd. Taylor Gushue takes over at first in his MLB debut after Wisdom got hurt. The Cubs were playing two short today already. Gushue has played 9 games at first in the minors in his career.
1908,1,Anthony Rizzo on ESPN 1000 says his back is doing better and is hopeful to be back in the lineup ‘in a couple days.’
1909,0,Full day of baseball today.   Cardinals/Giants at 1 CT/11 PT on @101espn   Cardinals/Giants at 5:30CT/3:30 PT on @knbr
1910,0,@Cardinals11in11 I’m here for the long run
1911,0,"KK on his best outing of the year (seven scoreless innings) through translator Craig Choi:  ""Today I focused on strikeouts, but San Francisco batters were aggressive and hit the first or second pitch.""  Says that's why he was able to be so efficient today.  #STLCards"
1912,0,"""Really good team win for us and one that I hope and feel like is going to get us going."""
1913,0,"Matt Carpenter on another gritty team win: ""It was awesome. Today was what we've kind of always expected what kind of club we have, which was good starting pitching by KK, ... and tough competitive at-bats vs. a really good starting pitcher."""
1914,0,"Ball game. Alex Reyes made ya nervy again, but the Cardinals pulled through for a 5-3 win over SF. Kim was excellent. The offense was timely.   After dropping 3 of 4 to Colorado, the Cardinals grinded their way to a victory over the current best team in baseball. #STLCards"
1915,0,Harrison Bader sticks with a *slider* running away from him from *right-hander* Sherfy to drive in a highly-desired insurance run in the ninth and cushion the Cardinals' lead to 4-1.
1916,0,Relatable.
1917,0,@Julia21119840 ? Paul Goldschmidt has reached safely twice and Arenado is 2-for-4 with a RBI and a run scored.
1918,0,"Alex Dickerson connects on a pinch-hit HR in the eighth and suddenly that RBI base knock by Arenado in the half inning prior carries a whooole lot more weight.   3-1, STL."
1919,0,"@ccsawruthgibson I'm not sure if you're talking about Tyler or KK, but yes either way."
1920,0,"Tyler O'Neill expressed optimism he'd be able to pinch-hit off the bench today, &amp; here he is now in the on-deck circle for Kwang Hyun Kim.   Kim's (probable) final line: 7 IP, 3 H, 0 R, 0 ER, 2 BB, 2 K, 89 pitches/58 for strikes.   His best outing of the season, &amp; he's all smiles"
1921,0,@MikeFenton29 Views are unparalleled.
1922,0,@ajmcdonald81 Yeah it's both baffling and disappointing. The impact he has on that clubhouse is immeasurable.
1923,0,"KK back out for the seventh for the first time this season. He's allowed three hits, walked one and struck out two on a v nice 69 pitches.  Let's stretch!"
1924,0,*whispers* to the opposite field
1925,0,"Matt Carpenter triples in two runs, and he didn't even hit it into Triples Alley. Misses a HR by a couple feet, but the Cardinals will take it.   2-0, STL."
1926,0,Two outs in the seventh inning marks the first time either team has had a runner on second base.
1927,0,Who else?  Nolan Arenado ends Kevin Gausman's no-hit bid with a one-out liner to left in the seventh. #STLCards
1928,0,"Ladies and gentlemen, we have one heck of a #pitchersduel this afternoon."
1929,0,"@Luvz2Bake13 To be fair, Carpenter is in a tough spot in that situation. Whether that ball drops or not, he's out either way."
1930,0,Six-pitch bottom of the fifth for Kwang Hyun Kim. This is easily the most in control and most efficient he has looked this season. #STLCards
