,injury_report,tweet,data_cleaned
1894,0,"The Cubs have lost 10 in a row, second most consecutive losses in a season this century.   They've scored first in the last 5 games. First time they've done that and lost 5 consecutive games since 1998.",The Cubs lost row second consecutive losses season century Theyve scored first last games First time done lost consecutive games since
1895,0,Per @ESPNStatsInfo: Eric Sogard's 5 appearances as a pitcher this season are already the most in a CAREER by a Cubs position player over the last 100 seasons.,Per ESPNStatsInfo Eric Sogards appearances pitcher season already CAREER Cubs position player last seasons
1896,0,And now Salt enters to pour some into the wound.,And Salt enters pour wound
1897,0,"Wow, infielder Eric Sogard with his 5th appearance of the season for the Cubs, 3rd during what is about to be a 10 game losing streak. That's not a good thing.",Wow infielder Eric Sogard th appearance season Cubs rd game losing streak Thats good thing
1898,0,Cubs sign catcher Robinson Chirinos to a one-year deal. He’s active tonight.,Cubs sign catcher Robinson Chirinos oneyear deal He active tonight
1899,0,"Cubs 10 game road trip: Throw a no-hitter then lose the next 9, the final three in Cincinnati each by a run.",Cubs game road trip Throw nohitter lose next final three Cincinnati run
1900,0,"The 1908 Brooklyn Superbas lost 9 games, the 1880 Buffalo Bisons lost 11 games and the 1925 Brooklyn Dodgers lost 12 games.",The Brooklyn Superbas lost games Buffalo Bisons lost games Brooklyn Dodgers lost games
1901,0,"The Cubs are just the 3rd team in the Live Ball era (Since 1920) to go 20 consecutive games with 8 or fewer hits (had 7 today).  1972 Mets went 20. Only the 1968 Yankees had a longer streak, 22 games.",The Cubs rd team Live Ball era Since go consecutive games fewer hits today Mets went Only Yankees longer streak games
1902,0,@theRfreeman I'm sure they will win some in July. Ive been saying that but its CLEAR they aren't a WS team and that should be Hoyer's only calculus. Period,theRfreeman I sure win July Ive saying CLEAR WS team Hoyers calculus Period
1903,0,"After just 9 hits (.114) in all of June, Kris Bryant has 3 already in July and a HR. If he gets hot, it could get interesting come later in the month. It is what it is",After hits June Kris Bryant already July HR If gets hot could get interesting come later month It
1904,0,"Anthony Rizzo: ""From now until the trade deadline, you guys are going to ask questions every single day, rightfully so, because there will be rumors flying and stories written but  I think its on all of us in the clubhouse to stay connected, stay together and take it day by day.""",Anthony Rizzo From trade deadline guys going ask questions every single day rightfully rumors flying stories written I think us clubhouse stay connected stay together take day day
1905,0,"Down 7 in first, Brewers beat Cubs 15-7 to sweep  https://t.co/rXeRbYF1PD",Down first Brewers beat Cubs sweep httpstcorXeRbYFPD
1906,0,"Now that's 7-6, I'll just put this here: Since 1900, the Cubs are 15-0 when scoring 7+ runs in the top of the 1st inning.",Now I put Since Cubs scoring runs top st inning
1907,0,What a disaster of a start for Jake Arrieta. It's now 7-5 Brewers in the 2nd. Taylor Gushue takes over at first in his MLB debut after Wisdom got hurt. The Cubs were playing two short today already. Gushue has played 9 games at first in the minors in his career.,What disaster start Jake Arrieta Its Brewers nd Taylor Gushue takes first MLB debut Wisdom got hurt The Cubs playing two short today already Gushue played games first minors career
1908,1,Anthony Rizzo on ESPN 1000 says his back is doing better and is hopeful to be back in the lineup ‘in a couple days.’,Anthony Rizzo ESPN says back better hopeful back lineup couple days
1909,0,Full day of baseball today.   Cardinals/Giants at 1 CT/11 PT on @101espn   Cardinals/Giants at 5:30CT/3:30 PT on @knbr,Full day baseball today CardinalsGiants CT PT espn CardinalsGiants CT PT knbr
1910,0,@Cardinals11in11 I’m here for the long run,Cardinalsin I long run
1911,0,"KK on his best outing of the year (seven scoreless innings) through translator Craig Choi:  ""Today I focused on strikeouts, but San Francisco batters were aggressive and hit the first or second pitch.""  Says that's why he was able to be so efficient today.  #STLCards",KK best outing year seven scoreless innings translator Craig Choi Today I focused strikeouts San Francisco batters aggressive hit first second pitch Says able efficient today STLCards
1912,0,"""Really good team win for us and one that I hope and feel like is going to get us going.""",Really good team win us one I hope feel like going get us going
1913,0,"Matt Carpenter on another gritty team win: ""It was awesome. Today was what we've kind of always expected what kind of club we have, which was good starting pitching by KK, ... and tough competitive at-bats vs. a really good starting pitcher.""",Matt Carpenter another gritty team win It awesome Today kind always expected kind club good starting pitching KK tough competitive atbats vs really good starting pitcher
1914,0,"Ball game. Alex Reyes made ya nervy again, but the Cardinals pulled through for a 5-3 win over SF. Kim was excellent. The offense was timely.   After dropping 3 of 4 to Colorado, the Cardinals grinded their way to a victory over the current best team in baseball. #STLCards",Ball game Alex Reyes made ya nervy Cardinals pulled win SF Kim excellent The offense timely After dropping Colorado Cardinals grinded way victory current best team baseball STLCards
1915,0,Harrison Bader sticks with a *slider* running away from him from *right-hander* Sherfy to drive in a highly-desired insurance run in the ninth and cushion the Cardinals' lead to 4-1.,Harrison Bader sticks slider running away righthander Sherfy drive highlydesired insurance run ninth cushion Cardinals lead
1916,0,Relatable.,Relatable
1917,0,@Julia21119840 ? Paul Goldschmidt has reached safely twice and Arenado is 2-for-4 with a RBI and a run scored.,Julia Paul Goldschmidt reached safely twice Arenado RBI run scored
1918,0,"Alex Dickerson connects on a pinch-hit HR in the eighth and suddenly that RBI base knock by Arenado in the half inning prior carries a whooole lot more weight.   3-1, STL.",Alex Dickerson connects pinchhit HR eighth suddenly RBI base knock Arenado half inning prior carries whooole lot weight STL
1919,0,"@ccsawruthgibson I'm not sure if you're talking about Tyler or KK, but yes either way.",ccsawruthgibson I sure talking Tyler KK yes either way
1920,0,"Tyler O'Neill expressed optimism he'd be able to pinch-hit off the bench today, &amp; here he is now in the on-deck circle for Kwang Hyun Kim.   Kim's (probable) final line: 7 IP, 3 H, 0 R, 0 ER, 2 BB, 2 K, 89 pitches/58 for strikes.   His best outing of the season, &amp; he's all smiles",Tyler ONeill expressed optimism would able pinchhit bench today amp ondeck circle Kwang Hyun Kim Kims probable final line IP H R ER BB K pitches strikes His best outing season amp smiles
1921,0,@MikeFenton29 Views are unparalleled.,MikeFenton Views unparalleled
1922,0,@ajmcdonald81 Yeah it's both baffling and disappointing. The impact he has on that clubhouse is immeasurable.,ajmcdonald Yeah baffling disappointing The impact clubhouse immeasurable
1923,0,"KK back out for the seventh for the first time this season. He's allowed three hits, walked one and struck out two on a v nice 69 pitches.  Let's stretch!",KK back seventh first time season Hes allowed three hits walked one struck two v nice pitches Lets stretch
1924,0,*whispers* to the opposite field,whispers opposite field
1925,0,"Matt Carpenter triples in two runs, and he didn't even hit it into Triples Alley. Misses a HR by a couple feet, but the Cardinals will take it.   2-0, STL.",Matt Carpenter triples two runs even hit Triples Alley Misses HR couple feet Cardinals take STL
1926,0,Two outs in the seventh inning marks the first time either team has had a runner on second base.,Two outs seventh inning marks first time either team runner second base
1927,0,Who else?  Nolan Arenado ends Kevin Gausman's no-hit bid with a one-out liner to left in the seventh. #STLCards,Who else Nolan Arenado ends Kevin Gausmans nohit bid oneout liner left seventh STLCards
1928,0,"Ladies and gentlemen, we have one heck of a #pitchersduel this afternoon.",Ladies gentlemen one heck pitchersduel afternoon
1929,0,"@Luvz2Bake13 To be fair, Carpenter is in a tough spot in that situation. Whether that ball drops or not, he's out either way.",LuvzBake To fair Carpenter tough spot situation Whether ball drops either way
1930,0,Six-pitch bottom of the fifth for Kwang Hyun Kim. This is easily the most in control and most efficient he has looked this season. #STLCards,Sixpitch bottom fifth Kwang Hyun Kim This easily control efficient looked season STLCards
1931,0,"Kevin Gausman has not allowed a Cardinals hit through five innings, and he's had some stellar defensive plays behind him to help.",Kevin Gausman allowed Cardinals hit five innings stellar defensive plays behind help
1932,0,"@MLBdream yes, pretty breezy out there.",MLBdream yes pretty breezy
1933,0,When you stub your toe on the chair leg.,When stub toe chair leg
1934,0,"Scoreless through four at Oracle Park. Kim is cruising, scattering two hits and a walk on 58 pitches.   As for Giants' starter Kevin Gausman, well, I can see why he's an All Star this year. #STLCards",Scoreless four Oracle Park Kim cruising scattering two hits walk pitches As Giants starter Kevin Gausman well I see All Star year STLCards
1935,0,How am I supposed to focus on this game with babe city just two rows away??,How I supposed focus game babe city two rows away
1936,0,@KleinschmidtJD @sal_castaneda I feel like you are v close to me.,KleinschmidtJD salcastaneda I feel like v close
1937,0,Arenado misses a HR in his first AB by a couple of feet.,Arenado misses HR first AB couple feet
9067,1,"As if the A's night wasn't bad enough, Chad Pinder hurt his hammy running to first on the last out of the game. ""It's gonna be a while,"" manager Bob Melvin said, referring to how long Pinder will be sidelined.",As As night bad enough Chad Pinder hurt hammy running first last game Its gon na manager Bob Melvin said referring long Pinder sidelined
